"","GRUPO/O","LOCALID","HABITAT","Occurence","LAT","LONG"
"1443","JORDI","DOÑANA",NA,"P","37.0461425","-6.43503222222222"
"1444","JORDI","DOÑANA",NA,"P","37.0403291666667","-6.43364555555556"
"1445","JORDI","DOÑANA",NA,"A","37.03098","-6.330181"
"1446","JORDI","DOÑANA",NA,"P","37.0339677777778","-6.43447416666667"
"1447","JORDI","DOÑANA",NA,"P","36.987408","-6.331717"
"1448","JORDI","DOÑANA",NA,"A","37.022355","-6.285794"
"1449","JORDI","DOÑANA",NA,"A","36.9994183333333","-6.29218666666667"
"1450","JORDI","DOÑANA",NA,"A","36.9914383333333","-6.29458833333333"
"1451","JORDI","DOÑANA",NA,"A","36.9827152777778","-6.29649027777778"
"1452","JORDI","DOÑANA",NA,"P","36.978235","-6.42473"
"1453","JORDI","DOÑANA",NA,"P","36.97202","-6.42014194444444"
"1454","JORDI","DOÑANA",NA,"A","36.9464536111111","-6.27519111111111"
"1455","JORDI","DOÑANA",NA,"A","36.9491122222222","-6.28815916666667"
"1456","JORDI","DOÑANA",NA,"A","36.9370705555556","-6.27345833333333"
"1457","JORDI","DOÑANA",NA,"A","36.9282622222222","-6.27614972222222"
"1458","JORDI","DOÑANA",NA,"P","36.9159625","-6.28403138888889"
"1459","JORDI","DOÑANA",NA,"A","36.9160794444444","-6.29801972222222"
"1460","JORDI","DOÑANA",NA,"P","36.9188452777778","-6.38951111111111"
"1461","JORDI","DOÑANA",NA,"A","36.9094730555555","-6.32221777777778"
"1462","JORDI","DOÑANA",NA,"P","36.9077747222222","-6.33005111111111"
"1463","JORDI","DOÑANA",NA,"P","36.8746305555556","-6.36113611111111"
"1464","JORDI","DOÑANA",NA,"P","36.8680538888889","-6.35743305555556"
"1465","JORDI","DOÑANA",NA,"P","36.900385","-6.34457583333333"
"1466","JORDI","DOÑANA",NA,"P","36.8834238888889","-6.36225416666667"
"1467","JORDI","DOÑANA",NA,"P","36.8030963888889","-6.35139916666667"
"1468","JORDI","DOÑANA",NA,"P","36.8139963888889","-6.36419055555556"
"1469","JORDI","DOÑANA",NA,"P","36.8340711111111","-6.37428666666667"
"1470","JORDI","DOÑANA",NA,"P","36.8503525","-6.37114138888889"
"1471","JORDI","DOÑANA",NA,"P","36.8582575","-6.37730944444444"
"1472","JORDI","DOÑANA",NA,"A","36.8768241666667","-6.38931555555556"
"1473","JORDI","DOÑANA",NA,"P","36.8862988888889","-6.38866222222222"
"1474","JORDI","DOÑANA",NA,"P","36.8972238888889","-6.40153861111111"
"1475","JORDI","DOÑANA",NA,"P","36.8928838888889","-6.39253694444445"
"1476","JORDI","DOÑANA",NA,"P","36.9071302777778","-6.38578027777778"
"1477","JORDI","DOÑANA",NA,"P","36.9163055555556","-6.41544472222222"
"1478","JORDI","DOÑANA",NA,"P","36.9241275","-6.44499416666667"
"1479","JORDI","DOÑANA",NA,"P","36.9252105555555","-6.42024777777778"
"1480","JORDI","DOÑANA",NA,"P","36.9242155555556","-6.41641777777778"
"1481","JORDI","DOÑANA",NA,"P","36.9764775","-6.51507222222222"
"1482","JORDI","DOÑANA",NA,"P","36.9844558333333","-6.52399361111111"
"1483","JORDI","DOÑANA",NA,"P","37.0178972222222","-6.53658055555556"
"1484","JORDI","DOÑANA",NA,"P","36.9973555555556","-6.496225"
"1485","JORDI","DOÑANA",NA,"P","36.9839027777778","-6.48281388888889"
"1486","JORDI","DOÑANA",NA,"P","36.9903194444444","-6.45063888888889"
"1487","JORDI","DOÑANA",NA,"P","36.9889277777778","-6.44329166666667"
"1488","JORDI","DOÑANA",NA,"A","37.02823","-6.42961"
"1489","JORDI","DOÑANA",NA,"A","37.01924","-6.43051"
"1490","JORDI","DOÑANA",NA,"A","37.0103","-6.4321"
"1491","JORDI","DOÑANA",NA,"A","37.00201","-6.42754"
"1492","JORDI","DOÑANA",NA,"A","36.9933","-6.42452"
"1493","JORDI","DOÑANA",NA,"P","36.98496","-6.42024"
"1494","JORDI","DOÑANA",NA,"A","36.97706","-6.41481"
"1495","JORDI","DOÑANA",NA,"A","36.98836","-6.4367"
"1496","JORDI","DOÑANA",NA,"P","36.91386","-6.27175"
"1497","JORDI","DOÑANA",NA,"P","36.99408","-6.21948"
"1498","JORDI","DOÑANA",NA,"A","36.9227","-6.2177"
"1499","JORDI","DOÑANA",NA,"P","36.93683","-6.2654"
"1500","JORDI","DOÑANA",NA,"A","36.94771","-6.26429"
"1501","JORDI","DOÑANA",NA,"A","36.94318","-6.202983"
"1502","JORDI","DOÑANA",NA,"A","36.96333","-6.21771"
"1503","JORDI","DOÑANA",NA,"P","36.9744","-6.26458"
"1504","JORDI","DOÑANA",NA,"P","36.98774","-6.25905"
"1505","JORDI","DOÑANA",NA,"A","36.99025","-6.21421"
"1506","JORDI","Gibraleon","Natural","P","37.364175","-6.97879"
"1507","JORDI","Veta_la_Palma","Urbano","P","37.131636","-6.163173"
"1508","JORDI","Rota","Urbano","A","36.671881","-6.406098"
"1509","JORDI","Puerto_de_Santa_Maria","Urbano","A","36.589567","-6.238521"
"1510","JORDI","Ca?ada_","Natural","P","37.238398","-6.129555"
"1511","JORDI","Gibraleon","Urbano","P","37.370258","-6.963751"
"1512","JORDI","San_Juan_del_Puerto","Urbano","A","37.312049","-6.848786"
"1513","JORDI","Sevilla","Urbano","A","37.358432","-5.978694"
"1514","JORDI","Huelva","Natural","P","36.57122","-6.215247"
"1515","JORDI","Puerto_de_Santa_Maria","Natural","P","37.253541","-6.968476"
"1516","JORDI","Chipiona","Natural","A","36.714836","-6.434581"
"1517","JORDI","San_Juan_del_Puerto","Rural","P","37.331321","-6.7688"
"1518","JORDI","Chipiona","Urbano","A","36.730727","-6.429982"
"1519","JORDI","Do?ana","Natural","P","36.980779","-6.48341"
"1520","JORDI","Lantejuela","Rural","P","37.350011","-5.223251"
"1521","JORDI","Veta_la_Palma","Rural","P","37.030331","-6.190031"
"1522","JORDI","Ca?ada_","Rural","P","37.217109","-6.185754"
"1523","JORDI","Beas","Natural","P","37.424283","-6.819748"
"1524","JORDI","Sevilla","Rural","P","37.346013","-5.943101"
"1525","JORDI","Guadaira","Rural","P","37.249409","-6.023834"
"1526","JORDI","Beas","Rural","P","37.427539","-6.84388"
"1527","JORDI","Puerto_de_Santa_Maria","Rural","A","36.61767","-6.217912"
"1528","JORDI","Rota","Rural","A","36.662215","-6.397144"
"1529","JORDI","Gibraleon","Rural","P","37.382739","-6.987858"
"1530","JORDI","Sanlucar_Barrameda","Rural","P","36.820137","-6.325313"
"1531","JORDI","Chipiona","Rural","A","36.712604","-6.411754"
"1532","JORDI","San_Juan_del_Puerto","Natural","P","37.338446","-6.723143"
"1533","JORDI","Huelva","Urbano","A","37.260915","-6.959898"
"1534","JORDI","Veta_la_Palma","Natural","P","37.019092","-6.1624"
"1535","JORDI","Ca?ada_","Urbano","P","37.283604","-6.065496"
"1536","JORDI","Guadaira","Natural","P","37.358254","-5.903663"
"1537","JORDI","Jerez","Natural","A","36.613842","-6.057028"
"1538","JORDI","Lantejuela","Natural","P","37.363758","-5.229648"
"1539","JORDI","Jerez","Urbano","A","36.681652","-6.125537"
"1540","JORDI","Do?ana","Urbano","P","37.127456","-6.479982"
"1541","JORDI","Guadaira","Urbano","P","37.35341","-5.936087"
"1542","JORDI","Do?ana","Rural","P","36.988704","-6.443046"
"1543","JORDI","Sanlucar_Barrameda","Urbano","A","36.776555","-6.353692"
"1544","JORDI","Sevilla","Natural","A","37.423021","-5.99415"
"1545","JORDI","Sanlucar_Barrameda","Natural","P","36.84686","-6.317548"
"1546","JORDI","Lantejuela","Urbano","P","37.34943","-5.229194"
"1547","JORDI","Rota","Natural","A","36.63576","-6.392964"
"1548","JORDI","Beas","Urbano","A","37.423522","-6.799236"
"1549","JORDI","Huelva","Rural","P","37.279033","-6.909755"
"1550","JORDI","Jerez","Rural","A","36.62129","-6.081749"
"1551","JORDI","Los Álamos (Diputación De Huelva)",NA,"P","37.27869","-6.910222"
"1552","JORDI","Corrales (Ayuntamiento De Aljaraque)",NA,"P","37.2775","-6.987889"
"1553","JORDI","Casa de los Ingleses",NA,"P","37.18308","-6.972139"
"1554","JORDI","Salinas Del Astur (Punta Umbría)",NA,"P","37.205","-6.992611"
"1555","JORDI","EDAR Moguer",NA,"P","37.26967","-6.860861"
"1556","JORDI","EDAR Huelva",NA,"P","37.24211","-6.928194"
"1557","JORDI","Granja Escuela De Capacitacion Forestal",NA,"P","37.32456","-6.796611"
"1558","JORDI","Gibraleón (Granja Pavos)",NA,"P","37.38189","-6.987361"
"1559","JORDI","Parque Botánico José Celestino Mutis",NA,"P","37.20569","-6.923333"
"1560","JORDI","Palacio De Doñana",NA,"P","36.98867","-6.442944"
"1561","JORDI","El Rocío (Oficina SEO, Centro Francisco Bernis)",NA,"P","37.12781","-6.480167"
"1562","JORDI","Palomares Del Río (Finca El Hinojal)",NA,"P","37.31619","-6.057778"
"1563","JORDI","Dehesa De Abajo",NA,"P","37.21714","-6.185556"
"1564","JORDI","Cañada De Los Pájaros",NA,"P","37.23831","-6.129333"
"1565","JORDI","La Hampa (Finca IRNAS-CSIC)",NA,"P","37.28403","-6.064417"
"1566","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","A","38.654766","-7.217882"
"1567","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","A","38.654858","-7.217941"
"1568","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","A","38.654885","-7.217846"
"1569","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","A","38.650251","-7.216356"
"1570","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","A","38.650229","-7.216452"
"1571","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","P","38.650295","-7.216666"
"1572","Martina Ferraguti & Sergio Magallanes","Azud","NATURAL","P","38.8540937442654","-7.01814512375215"
"1573","Martina Ferraguti & Sergio Magallanes","Azud","NATURAL","P","38.8541426830915","-7.01810187791834"
"1574","Martina Ferraguti & Sergio Magallanes","Azud","NATURAL","A","38.8540532181195","-7.01817193989021"
"1575","Martina Ferraguti & Sergio Magallanes","Casa Noemi","RURAL","P","38.863749","-7.025174"
"1576","Martina Ferraguti & Sergio Magallanes","Casa Noemi","RURAL","P","38.863737","-7.025305"
"1577","Martina Ferraguti & Sergio Magallanes","Casa Noemi","RURAL","P","38.863616","-7.025247"
"1578","Martina Ferraguti & Sergio Magallanes","Residencia Bótoa","URBANO","A","38.886238","-6.925458"
"1579","Martina Ferraguti & Sergio Magallanes","Residencia Bótoa","URBANO","A","38.886493","-6.925939"
"1580","Martina Ferraguti & Sergio Magallanes","Residencia Bótoa","URBANO","A","38.886462","-6.925425"
"1581","Martina Ferraguti & Sergio Magallanes","Cantera cerro gordo","NATURAL","P","38.896346","-6.917355"
"1582","Martina Ferraguti & Sergio Magallanes","Cantera cerro gordo","NATURAL","P","38.898796","-6.905123"
"1583","Martina Ferraguti & Sergio Magallanes","Cantera cerro gordo","NATURAL","A","38.898777","-6.905219"
"1584","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","P","38.654766","-7.217882"
"1585","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","A","38.654858","-7.217941"
"1586","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","A","38.654885","-7.217846"
"1587","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","P","38.650251","-7.216356"
"1588","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","A","38.650229","-7.216452"
"1589","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","A","38.650295","-7.216666"
"1590","Martina Ferraguti & Sergio Magallanes","Azud","NATURAL","P","38.8540937442654","-7.01814512375215"
"1591","Martina Ferraguti & Sergio Magallanes","Azud","NATURAL","A","38.8541426830915","-7.01810187791834"
"1592","Martina Ferraguti & Sergio Magallanes","Azud","NATURAL","A","38.8540532181195","-7.01817193989021"
"1593","Martina Ferraguti & Sergio Magallanes","Restaurante Venta Jaraque","RURAL","P","38.859514","-7.03523"
"1594","Martina Ferraguti & Sergio Magallanes","Restaurante Venta Jaraque","RURAL","A","38.859499","-7.035324"
"1595","Martina Ferraguti & Sergio Magallanes","Restaurante Venta Jaraque","RURAL","A","38.859456","-7.0359692"
"1596","Martina Ferraguti & Sergio Magallanes","Rio Gévora","NATURAL","A","38.907094","-6.956768"
"1597","Martina Ferraguti & Sergio Magallanes","Rio Gévora","NATURAL","P","38.9070934483095","-6.95675726698361"
"1598","Martina Ferraguti & Sergio Magallanes","Rio Gévora","NATURAL","P","38.9069552430164","-6.95686799996382"
"1599","Martina Ferraguti & Sergio Magallanes","Residencia Bótoa","URBANO","A","38.886238","-6.925458"
"1600","Martina Ferraguti & Sergio Magallanes","Residencia Bótoa","URBANO","P","38.886493","-6.925939"
"1601","Martina Ferraguti & Sergio Magallanes","Residencia Bótoa","URBANO","A","38.886462","-6.925425"
"1602","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","A","38.654766","-7.217882"
"1603","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","A","38.654858","-7.217941"
"1604","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","A","38.654885","-7.217846"
"1605","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","A","38.650251","-7.216356"
"1606","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","A","38.650229","-7.216452"
"1607","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","A","38.650295","-7.216666"
"1608","Martina Ferraguti & Sergio Magallanes","Azud","NATURAL","A","38.8540937442654","-7.01814512375215"
"1609","Martina Ferraguti & Sergio Magallanes","Azud","NATURAL","A","38.8541426830915","-7.01810187791834"
"1610","Martina Ferraguti & Sergio Magallanes","Azud","NATURAL","A","38.8540532181195","-7.01817193989021"
"1611","Martina Ferraguti & Sergio Magallanes","Restaurante Venta Jaraque","RURAL","P","38.859514","-7.03523"
"1612","Martina Ferraguti & Sergio Magallanes","Restaurante Venta Jaraque","RURAL","A","38.859499","-7.035324"
"1613","Martina Ferraguti & Sergio Magallanes","Restaurante Venta Jaraque","RURAL","A","38.859456","-7.0359692"
"1614","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","A","38.654766","-7.217882"
"1615","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","A","38.654858","-7.217941"
"1616","Martina Ferraguti & Sergio Magallanes","Farropos","RURAL","A","38.654885","-7.217846"
"1617","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","A","38.650251","-7.216356"
"1618","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","A","38.650229","-7.216452"
"1619","Martina Ferraguti & Sergio Magallanes","Huerta","RURAL","A","38.650295","-7.216666"
"1620","Martina Ferraguti & Sergio Magallanes","Rio Gévora","NATURAL","A","38.907094","-6.956768"
"1621","Martina Ferraguti & Sergio Magallanes","Rio Gévora","NATURAL","A","38.9070934483095","-6.95675726698361"
"1622","Martina Ferraguti & Sergio Magallanes","Rio Gévora","NATURAL","A","38.9069552430164","-6.95686799996382"
"1623","Martina Ferraguti & Sergio Magallanes","Residencia Bótoa","URBANO","A","38.886238","-6.925458"
"1624","Martina Ferraguti & Sergio Magallanes","Residencia Bótoa","URBANO","P","38.886493","-6.925939"
"1625","Martina Ferraguti & Sergio Magallanes","Residencia Bótoa","URBANO","A","38.886462","-6.925425"
